node_name,confidence,entry_timestamp,entry_price,exit_timestamp,exit_price,exit_reason,position_size,stop_loss,take_profit,pnl_points,pnl_percent,duration_held,trigger_reason,tags,workflow_matches,status
Fusion Node—Liquidity + Gamma + Time,Highest,2024-08-02 09:30:00,4100.099342830602,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.7999999999999998,4060.738389139428,4339.955154386192,3.165466819347784,0.07720463712380267,20,4/4 conditions met: Key time window (hour: 9.5); Gamma/OI detected (669); Key time window (hour: 9.5),"Fusion, Gamma, Liquidity, Time, Confluence",4,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-02 09:30:00,4100.099342830602,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.44,4050.8981507166345,4235.402621144011,2.532373455478228,0.061763709699042144,20,4/4 conditions met: Gamma/OI detected (669); Gamma/OI detected (669); Gamma/OI detected (669),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Fusion Node—Liquidity + Gamma + Time,Highest,2024-08-02 09:30:30,4100.071689970368,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.7999999999999998,4060.7110017466525,4339.9258838336345,3.2152419677680877,0.07841916461200522,20,4/4 conditions met: Key time window (hour: 9.5); Gamma/OI detected (54); Key time window (hour: 9.5),"Fusion, Gamma, Liquidity, Time, Confluence",4,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-02 09:30:30,4100.071689970368,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.44,4050.870829690724,4235.37405573939,2.5721935742144706,0.0627353316896042,20,4/4 conditions met: Gamma/OI detected (54); Gamma/OI detected (54); Gamma/OI detected (54),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Fusion Node—Liquidity + Gamma + Time,Highest,2024-08-02 09:31:00,4100.201227677988,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.7999999999999998,4060.839295892279,4340.0629994971505,2.982074094053132,0.07272994490911681,20,4/4 conditions met: Key time window (hour: 9.516666666666667); Gamma/OI detected (152); Key time window (hour: 9.516666666666667),"Fusion, Gamma, Liquidity, Time, Confluence",4,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-02 09:31:00,4100.201227677988,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.44,4050.998812945852,4235.507868191361,2.3856592752425057,0.05818395592729345,20,4/4 conditions met: Gamma/OI detected (152); Gamma/OI detected (152); Gamma/OI detected (152),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Fusion Node—Liquidity + Gamma + Time,Highest,2024-08-02 09:31:30,4100.505833649269,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.7999999999999998,4061.140977646236,4340.385424917751,2.433783345746451,0.059353246757376056,20,4/4 conditions met: Key time window (hour: 9.516666666666667); Gamma/OI detected (245); Key time window (hour: 9.516666666666667),"Fusion, Gamma, Liquidity, Time, Confluence",4,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-02 09:31:30,4100.505833649269,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.44,4051.299763645478,4235.8225261596945,1.9470266765971609,0.04748259740590085,20,4/4 conditions met: Gamma/OI detected (245); Gamma/OI detected (245); Gamma/OI detected (245),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Block Order Footprint Detection,High,2024-08-02 09:32:00,4100.459002974325,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.2,4051.253494938633,4223.472773063555,1.6787190404309513,0.04093978355138459,20,"3/4 conditions met: Volume/footprint activity (spike: False, clusters: 2); Gamma/OI detected (399); Liquidity conditions met (proxy: 1410)","Block, Footprint, Breakout, Absorption",3,CLOSED_TIMEOUT
Fusion Node—Liquidity + Gamma + Time,Highest,2024-08-02 09:32:00,4100.459002974325,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.7999999999999998,4061.0945965457713,4340.335854648323,2.5180785606464267,0.06140967532707688,20,4/4 conditions met: Key time window (hour: 9.533333333333333); Gamma/OI detected (399); Key time window (hour: 9.533333333333333),"Fusion, Gamma, Liquidity, Time, Confluence",4,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-02 09:32:00,4100.459002974325,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.44,4051.253494938633,4235.774150072477,2.0144628485171414,0.04912774026166151,20,4/4 conditions met: Gamma/OI detected (399); Gamma/OI detected (399); Gamma/OI detected (399),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Fusion Node—Liquidity + Gamma + Time,Highest,2024-08-02 09:32:30,4100.412175582936,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.7999999999999998,4061.048218697339,4340.2862878545375,2.6023678651472433,0.06346600667717696,20,4/4 conditions met: Key time window (hour: 9.533333333333333); Gamma/OI detected (96); Key time window (hour: 9.533333333333333),"Fusion, Gamma, Liquidity, Time, Confluence",4,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-02 09:32:30,4100.412175582936,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.44,4051.2072294759405,4235.725777377172,2.081894292117795,0.050772805341741584,20,4/4 conditions met: Gamma/OI detected (96); Gamma/OI detected (96); Gamma/OI detected (96),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Fusion Node—Liquidity + Gamma + Time,Highest,2024-08-02 09:33:00,4100.728018146036,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.7999999999999998,4061.361029171834,4340.620607207579,2.0338512515656473,0.0495973213186951,20,4/4 conditions met: Key time window (hour: 9.55); Gamma/OI detected (705); Key time window (hour: 9.55),"Fusion, Gamma, Liquidity, Time, Confluence",4,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-02 09:33:00,4100.728018146036,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.44,4051.519281928284,4236.0520427448555,1.6270810012525179,0.03967785705495608,20,4/4 conditions met: Gamma/OI detected (705); Gamma/OI detected (705); Gamma/OI detected (705),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Fusion Node—Liquidity + Gamma + Time,Highest,2024-08-02 09:33:30,4100.881505091867,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.7999999999999998,4061.5130426429855,4340.783073139742,1.757574749069863,0.042858462183985736,20,4/4 conditions met: Key time window (hour: 9.55); Gamma/OI detected (318); Key time window (hour: 9.55),"Fusion, Gamma, Liquidity, Time, Confluence",4,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-02 09:33:30,4100.881505091867,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.44,4051.670927030765,4236.210594759898,1.4060597992558905,0.03428676974718859,20,4/4 conditions met: Gamma/OI detected (318); Gamma/OI detected (318); Gamma/OI detected (318),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Block Order Footprint Detection,High,2024-08-02 09:34:00,4100.78761021468,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.2,4051.578158892104,4223.811238521121,1.2843903520046296,0.0313205772667995,20,"3/4 conditions met: Volume/footprint activity (spike: False, clusters: 1); Gamma/OI detected (2500); Liquidity conditions met (proxy: 1829)","Block, Footprint, Breakout, Absorption",3,CLOSED_TIMEOUT
Fusion Node—Liquidity + Gamma + Time,Highest,2024-08-02 09:34:00,4100.78761021468,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.7999999999999998,4061.420049156619,4340.683685412239,1.9265855280069444,0.04698086590019925,20,4/4 conditions met: Key time window (hour: 9.566666666666666); Gamma/OI detected (2500); Key time window (hour: 9.566666666666666),"Fusion, Gamma, Liquidity, Time, Confluence",4,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-02 09:34:00,4100.78761021468,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.44,4051.578158892104,4236.113601351764,1.5412684224055555,0.0375846927201594,20,4/4 conditions met: Gamma/OI detected (2500); Gamma/OI detected (2500); Gamma/OI detected (2500),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Fusion Node—Liquidity + Gamma + Time,Highest,2024-08-02 09:34:30,4100.8961222233975,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.7999999999999998,4061.5275194500528,4340.798545373466,1.7312639123158076,0.042216721924113555,20,4/4 conditions met: Key time window (hour: 9.566666666666666); Gamma/OI detected (685); Key time window (hour: 9.566666666666666),"Fusion, Gamma, Liquidity, Time, Confluence",4,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-02 09:34:30,4100.8961222233975,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.44,4051.685368756717,4236.225694256769,1.3850111298526462,0.03377337753929085,20,4/4 conditions met: Gamma/OI detected (685); Gamma/OI detected (685); Gamma/OI detected (685),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Fusion Node—Liquidity + Gamma + Time,Highest,2024-08-02 09:35:00,4100.803438684835,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.7999999999999998,4061.43572567346,4340.7004398478975,1.8980942817284812,0.04628591226350555,20,4/4 conditions met: Key time window (hour: 9.583333333333334); Gamma/OI detected (155); Key time window (hour: 9.583333333333334),"Fusion, Gamma, Liquidity, Time, Confluence",4,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-02 09:35:00,4100.803438684835,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.44,4051.5937974206167,4236.129952161434,1.518475425382785,0.03702872981080444,20,4/4 conditions met: Gamma/OI detected (155); Gamma/OI detected (155); Gamma/OI detected (155),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Fusion Node—Liquidity + Gamma + Time,Highest,2024-08-02 09:35:30,4100.760292734121,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.7999999999999998,4061.3929939238737,4340.6547698590675,1.9757569930128738,0.048180260536408163,20,4/4 conditions met: Key time window (hour: 9.583333333333334); Gamma/OI detected (719); Key time window (hour: 9.583333333333334),"Fusion, Gamma, Liquidity, Time, Confluence",4,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-02 09:35:30,4100.760292734121,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.44,4051.5511692213117,4236.085382394347,1.580605594410299,0.03854420842912653,20,4/4 conditions met: Gamma/OI detected (719); Gamma/OI detected (719); Gamma/OI detected (719),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Fusion Node—Liquidity + Gamma + Time,Highest,2024-08-02 09:36:00,4100.908685188434,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.7999999999999998,4061.539961810625,4340.8118432719575,1.708650575250067,0.041665170000525276,20,4/4 conditions met: Key time window (hour: 9.6); Gamma/OI detected (708); Key time window (hour: 9.6),"Fusion, Gamma, Liquidity, Time, Confluence",4,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-02 09:36:00,4100.908685188434,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.44,4051.6977809661726,4236.238671799652,1.3669204602000535,0.03333213600042022,20,4/4 conditions met: Gamma/OI detected (708); Gamma/OI detected (708); Gamma/OI detected (708),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Fusion Node—Liquidity + Gamma + Time,Highest,2024-08-02 09:36:30,4100.676029139503,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.7999999999999998,4061.309539259764,4340.565576844164,2.1274314633257743,0.05188001803137324,20,4/4 conditions met: Key time window (hour: 9.6); Gamma/OI detected (706); Key time window (hour: 9.6),"Fusion, Gamma, Liquidity, Time, Confluence",4,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-02 09:36:30,4100.676029139503,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.44,4051.467916789829,4235.998338101106,1.7019451706606195,0.041504014425098594,20,4/4 conditions met: Gamma/OI detected (706); Gamma/OI detected (706); Gamma/OI detected (706),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Block Order Footprint Detection,High,2024-08-02 09:37:00,4100.531045573,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.44,4051.3246730261235,4223.54697694019,1.910721506425616,0.04659692818295967,20,"4/4 conditions met: Large print/block detected (size: 0.0, vol: 14398); Volume/footprint activity (spike: False, clusters: 2); Gamma/OI detected (169)","Block, Footprint, Breakout, Absorption",4,CLOSED_TIMEOUT
Fusion Node—Liquidity + Gamma + Time,Highest,2024-08-02 09:37:00,4100.531045573,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.7999999999999998,4061.1659475354986,4340.4121117390205,2.38840188303202,0.05824616022869959,20,4/4 conditions met: Key time window (hour: 9.616666666666667); Gamma/OI detected (169); Key time window (hour: 9.616666666666667),"Fusion, Gamma, Liquidity, Time, Confluence",4,CLOSED_TIMEOUT
Dark Pool Signature / Block Print Node,High,2024-08-02 09:37:00,4100.531045573,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.2,4051.3246730261235,4223.54697694019,1.5922679220213467,0.038830773485799726,20,"3/4 conditions met: Large print/block detected (size: 0.0, vol: 14398); Volume/footprint activity (spike: False, clusters: 2); Large print/block detected (size: 0.0, vol: 14398)","Dark Pool, Block, VWAP, Tape",3,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-02 09:37:00,4100.531045573,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.44,4051.3246730261235,4235.848570076908,1.910721506425616,0.04659692818295967,20,4/4 conditions met: Gamma/OI detected (169); Gamma/OI detected (169); Gamma/OI detected (169),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Block Order Footprint Detection,High,2024-08-02 09:37:30,4100.668588067152,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.2,4051.4605650103463,4223.688645709167,1.4272169290383316,0.03480449342313346,20,"3/4 conditions met: Large print/block detected (size: 12000.0, vol: 6457); Volume/footprint activity (spike: False, clusters: 1); Gamma/OI detected (653)","Block, Footprint, Breakout, Absorption",3,CLOSED_TIMEOUT
Fusion Node—Liquidity + Gamma + Time,Highest,2024-08-02 09:37:30,4100.668588067152,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.7999999999999998,4061.3021696217074,4340.55770046908,2.1408253935574972,0.05220674013470018,20,4/4 conditions met: Key time window (hour: 9.616666666666667); Gamma/OI detected (653); Key time window (hour: 9.616666666666667),"Fusion, Gamma, Liquidity, Time, Confluence",4,CLOSED_TIMEOUT
Dark Pool Signature / Block Print Node,High,2024-08-02 09:37:30,4100.668588067152,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.2,4051.4605650103463,4223.688645709167,1.4272169290383316,0.03480449342313346,20,"3/4 conditions met: Large print/block detected (size: 12000.0, vol: 6457); Volume/footprint activity (spike: False, clusters: 1); Large print/block detected (size: 12000.0, vol: 6457)","Dark Pool, Block, VWAP, Tape",3,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-02 09:37:30,4100.668588067152,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.44,4051.4605650103463,4235.9906514733675,1.712660314845998,0.04176539210776015,20,4/4 conditions met: Gamma/OI detected (653); Gamma/OI detected (653); Gamma/OI detected (653),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Fusion Node—Liquidity + Gamma + Time,Highest,2024-08-02 09:38:00,4100.766021843085,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.7999999999999998,4061.398668033391,4340.660834120905,1.965444596878842,0.04792871835188186,20,4/4 conditions met: Key time window (hour: 9.633333333333333); Gamma/OI detected (107); Key time window (hour: 9.633333333333333),"Fusion, Gamma, Liquidity, Time, Confluence",4,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-02 09:38:00,4100.766021843085,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.44,4051.5568295809676,4236.091300563906,1.5723556775030738,0.03834297468150549,20,4/4 conditions met: Gamma/OI detected (107); Gamma/OI detected (107); Gamma/OI detected (107),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Fusion Node—Liquidity + Gamma + Time,Highest,2024-08-02 09:38:30,4101.178871309604,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.7999999999999998,4061.8075541450316,4341.097835281215,1.2223155571442474,0.02980400503121516,20,4/4 conditions met: Key time window (hour: 9.633333333333333); Gamma/OI detected (395); Key time window (hour: 9.633333333333333),"Fusion, Gamma, Liquidity, Time, Confluence",4,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-02 09:38:30,4101.178871309604,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.44,4051.9647248538886,4236.5177740628205,0.977852445715398,0.02384320402497213,20,4/4 conditions met: Gamma/OI detected (395); Gamma/OI detected (395); Gamma/OI detected (395),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Fusion Node—Liquidity + Gamma + Time,Highest,2024-08-02 09:39:00,4101.3972664944995,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.7999999999999998,4062.023852736152,4341.329006584428,0.8292042243321702,0.020217603183826628,20,4/4 conditions met: Key time window (hour: 9.65); Gamma/OI detected (790); Key time window (hour: 9.65),"Fusion, Gamma, Liquidity, Time, Confluence",4,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-02 09:39:00,4101.3972664944995,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.44,4052.1804992965654,4236.743376288818,0.6633633794657362,0.016174082547061305,20,4/4 conditions met: Gamma/OI detected (790); Gamma/OI detected (790); Gamma/OI detected (790),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Fusion Node—Liquidity + Gamma + Time,Highest,2024-08-02 09:39:30,4101.564805754233,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.7999999999999998,4062.1897836189924,4341.506346890856,0.5276335568118156,0.012864201391419671,20,4/4 conditions met: Key time window (hour: 9.65); Gamma/OI detected (523); Key time window (hour: 9.65),"Fusion, Gamma, Liquidity, Time, Confluence",4,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-02 09:39:30,4101.564805754233,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.44,4052.3460280851823,4236.916444344122,0.4221068454494525,0.010291361113135737,20,4/4 conditions met: Gamma/OI detected (523); Gamma/OI detected (523); Gamma/OI detected (523),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Fusion Node—Liquidity + Gamma + Time,Highest,2024-08-02 09:40:00,4101.857935508017,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.5,4062.48009932714,4341.8166247352365,0.0,0.0,20,3/4 conditions met: Key time window (hour: 9.666666666666666); Gamma/OI detected (166); Key time window (hour: 9.666666666666666),"Fusion, Gamma, Liquidity, Time, Confluence",3,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-02 09:40:00,4101.857935508017,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.44,4052.635640281921,4237.219247379781,0.0,0.0,20,4/4 conditions met: Gamma/OI detected (166); Gamma/OI detected (166); Gamma/OI detected (166),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Fusion Node—Liquidity + Gamma + Time,Highest,2024-08-02 09:40:30,4101.812780247919,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.7999999999999998,4062.435377557539,4341.768827892422,0.08127946817639894,0.0019815499275782716,20,4/4 conditions met: Key time window (hour: 9.666666666666666); Gamma/OI detected (176); Key time window (hour: 9.666666666666666),"Fusion, Gamma, Liquidity, Time, Confluence",4,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-02 09:40:30,4101.812780247919,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.44,4052.5910268849443,4237.172601996101,0.06502357454111916,0.0015852399420626176,20,4/4 conditions met: Gamma/OI detected (176); Gamma/OI detected (176); Gamma/OI detected (176),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Fusion Node—Liquidity + Gamma + Time,Highest,2024-08-02 09:41:00,4101.8262858888575,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.7999999999999998,4062.448753544324,4341.783123613355,0.056969314487832885,0.0013888768201573839,20,4/4 conditions met: Key time window (hour: 9.683333333333334); Gamma/OI detected (442); Key time window (hour: 9.683333333333334),"Fusion, Gamma, Liquidity, Time, Confluence",4,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-02 09:41:00,4101.8262858888575,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.44,4052.604370458191,4237.186553323189,0.04557545159026631,0.0011111014561259072,20,4/4 conditions met: Gamma/OI detected (442); Gamma/OI detected (442); Gamma/OI detected (442),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Fusion Node—Liquidity + Gamma + Time,Highest,2024-08-02 09:41:30,4101.541336251615,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.7999999999999998,4062.166539423599,4341.481504422334,0.5698786615248536,0.01389425620285626,20,4/4 conditions met: Key time window (hour: 9.683333333333334); Gamma/OI detected (690); Key time window (hour: 9.683333333333334),"Fusion, Gamma, Liquidity, Time, Confluence",4,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-02 09:41:30,4101.541336251615,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.44,4052.322840216595,4236.892200347917,0.4559029292198829,0.01111540496228501,20,4/4 conditions met: Gamma/OI detected (690); Gamma/OI detected (690); Gamma/OI detected (690),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Fusion Node—Liquidity + Gamma + Time,Highest,2024-08-02 09:42:00,4101.43245970671,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.5,4062.058708093525,4341.366258599553,0.6382137019613765,0.015560751230973937,20,3/4 conditions met: Key time window (hour: 9.7); Gamma/OI detected (107); Key time window (hour: 9.7),"Fusion, Gamma, Liquidity, Time, Confluence",3,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-02 09:42:00,4101.43245970671,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.44,4052.215270190229,4236.7797308770305,0.6126851538829214,0.014938321181734979,20,4/4 conditions met: Gamma/OI detected (107); Gamma/OI detected (107); Gamma/OI detected (107),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Block Order Footprint Detection,High,2024-08-02 09:42:30,4101.454644224652,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.2,4052.237188493956,4224.498283551392,0.4839495400385203,0.011799460972218241,20,"3/4 conditions met: Large print/block detected (size: 8000.0, vol: 6474); Volume/footprint activity (spike: False, clusters: 5); Gamma/OI detected (1800)","Block, Footprint, Breakout, Absorption",3,CLOSED_TIMEOUT
Fusion Node—Liquidity + Gamma + Time,Highest,2024-08-02 09:42:30,4101.454644224652,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.7999999999999998,4062.0806796400952,4341.389740911794,0.7259243100577805,0.01769919145832736,20,4/4 conditions met: Key time window (hour: 9.7); Gamma/OI detected (1800); Key time window (hour: 9.7),"Fusion, Gamma, Liquidity, Time, Confluence",4,CLOSED_TIMEOUT
Dark Pool Signature / Block Print Node,High,2024-08-02 09:42:30,4101.454644224652,2024-08-02 09:40:00,4101.857935508017,TIMEOUT,1.2,4052.237188493956,4224.498283551392,0.4839495400385203,0.011799460972218241,20,"3/4 conditions met: Large print/block detected (size: 8000.0, vol: 6474); Volume/footprint activity (spike: False, clusters: 5); Large print/block detected (size: 8000.0, vol: 6474)","Dark Pool, Block, VWAP, Tape",3,CLOSED_TIMEOUT
